Tweet,EVENT,GENERALIZING_SENTENCE,GENERIC_SENTENCE,IMPERATIVE,QUESTION,REPORT,STATE,DYNAMIC,EPISODIC,GENERIC,HABITUAL,NON-GENERIC,STATIC,STATIVE,labels_for_settingA
" she nodded and sat back down by the riverside. are heading off the investigate the murders? .",0.75,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.75,0.0,0.25,1.0,0.0,0.0,0
" ahhh hahaha! biset!! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" seriously need to order one hahaha .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"thank god it didn't smash .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
"see it through my eyes .. is it happy or sad? #sillyquestion #selfie .",0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,1
"when ur special occasion speech for ur public speaking class is actually a roast of ur ex .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0
" to bad we need baes for that .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" better ! its lonely with out you.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
"im a jack girl ok whos alex .",0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0
"i feel soooo positive .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"put love out into the world. refuse to be hardened by the bad things that happen to you. love your enemies. forgive others and yourself.",0.2,0.0,0.0,0.4,0.0,0.0,0.4,0.6,0.2,0.0,0.4,1.0,0.4,0.4,1
"i've been doing some light reading and security at titp seems to be a lot tighter than most festivals .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0
"bbc news - uk faces european court over benefits for eu nationals .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
" is beal playing tonight? .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
"and all the while i'll know we're fucked and not getting unfucked soon .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"her name is persephone. and she's the sweetest. she finally got my old cat. choco. to play.",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1
"you've all disappointed me. so there's that whole thing .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0
"oh wow that helped thanks dude .",0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
" a great day for democracy. inclusiveness and (trying) to run a clean campaign. good work ! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
" is that the lower level wait room to board acela? .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"let's start this day off on a good note #wake&amp;bake .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
" glad to be of service <tease> .",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
"i seriously can't stop thinking about you...",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1
" this one is better.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" i seriously doubt that its colder than the uk. i am literally inside wearing 4 layers. i forgot to mention. we have no heating!!! .",0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.25,0.0,0.0,1.0,0.75,0.75,0
"when people have doubt in me whether it's music career or occupational. it only motivates me to prove them wrong.",0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.25,0.0,0.75,0.75,1.0,1
"im so mad right now you dont even understand .",0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0
" ah yes. agreed.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
"check out on guitar center singer songwriter 4. #guitarcenter #singersongwriter4 #donwas #colbiecaillat .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
" i hate you .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"i would probably give a lot to get into the #club96 stuff. cause is one of my favourite franchises.",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1
"you say just enough to keep me hanging on. keep me hoping. but never enough to satisfy.",0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0
"april fools aka the most stupid and shitty and pointless day? .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" you ride with opps. sorry not sorry .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0
"omg people piss me the fuck offffffffffffffff dont yell in my face becuz u thiiinkkkkkk ur right when 2/3 people understand it and u dont .",0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,1.0,0.5,0.75,0
"love it when my boss rips up my vacation form right in front of me and throws it in the trash. full time pay for days off.",0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,1
"i hate that we have to take five as levels like what the fuck most places take three .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0
"living at a place with an indoor pool and hot tub is pretty awesome! great way to kick off the weekend! <happy> .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"// my poison ivy; . there is no ooc chatter.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"my come up is about to be so crazy .",0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1
"thanks for soaking me gemma ryan .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"hey there aren't 80million people playing your stupid game...stop lying!!! .",0.2,0.0,0.0,0.2,0.0,0.0,0.6,0.4,0.0,0.0,0.2,1.0,0.8,0.6,0
" &gt; from above and the distance it looks like an odd man walking in smog.. no.. searching &lt; .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0
"i just bought an apron that says mr. good lookin' is cookin! if you wanna currently know how carefully i plan my budget each day.",0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.2,0.0,0.0,1.0,0.8,0.6,1
"i feel like i haven't seen mrs. york in a million years .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0
" no one gives a fuck .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
" what the fuck no .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"good music. ye weather .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
" how many surgeons are there total. worldwide i wonder? always got the impression that it was just a small handful.",0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,1.0,0.75,1.0,0
"went to belle chasse with my baby today. had fun with his stupid ass .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"this line goes the length of a block. representing how long one woman was followed for. #whytechalkwalk #hollaback .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1
" ohhh it's for men ok i think i actually knew that i forgot tho no wonder why it was so many niggas there. &amp; not uh you went there .",0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.0,0.0,1.0,0.7777777777777778,0.5555555555555556,0
" if ppl  i think they do..",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1
" it's the beer. alvinne makes a lot of nice beers.",0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,1
"hahahahaha  .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
"life is good. i should be more grateful for what is working in it.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,1
"i think we can all agree that's a shitty picture.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"haircut beeen overdue! lol .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"gratitude 4  mt fav &gt;  .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"fam. this isn't funny.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"wait a suh wi tiad. mi pop down cause after work i had another engagement just got home: me four.....-_- .",0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.75,0.0,0.0,0.25,1.0,0.75,0.25,0
" so it's okay that this officer is innocent? but if a civilian shot someone who assaulted them they'd be guilty? .",0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.2,0.0,0.0,1.0,0.8,0.6,0
" we live in a fallen world full of dark. bad people.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0
" a bitchass nigga ! fuck em for what he did last night #fuckem .",0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0
" being a journalist must suck some days...reporting without any emotion... no envy here.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
" i love that song. i don't even care.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"cm: how about you. j-hope? .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" that's impressive. i wove in ends on 2 xmas projects today &amp; knit a poop-tonne of rows on another. so much still to do.",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1
" and you as well! .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
" part of what motivates him more. at their own risk bro. #cr7 .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
"ya feel me tho lol tha turn up is inevitable .",0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1
"#sagittarius loves to rediscover. from old friends to old hobbies. they like to rekindle lost interest.",0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1
" i miss u vinte .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"i know so many strippers and i'm hella jealous of their income. lmao .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" this was in my story btw like idk about what guys or girls think .",0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1
" ok thank you so much! and are you able to check if they have the black one in a petite size 4? <kiss> .",0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.6666666666666666,1
" i hate u liar .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" happy birthday corissa!! hope you're having a great day! .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" only reason he hasnt passed him is because billy doesnt start freshman unless he has to .",0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.5,1
"this is so true! #beautiful #distance #fro #negativity #peace #happyness .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"the amount of 0's i have on my schoolloop is the amount of fucks i give about you coming back to me.. reason why there's a past .",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0
"it's the little things that make twitter the rewarding place* it is sometimes...",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0
" thanks for joining us! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" mc of all mcs. master is proud of you <tease> .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.5,1
" this day could not go any slower if it tried! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
"and watch me stumble i did watch you stumble right off the stage holy shit i'm .",0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.6,0.2,0.0,0.0,1.0,0.8,0.4,0
"glasto line up had already been out for 10 days this time last year. goddammit!!! gimme.",0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0
" chill i don't have time for that.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" oh but u like that. right? u said u love it. sad n sorry soul. smh.",0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0
" thank you so much <happy> .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
"maybe that's a problem.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" thank you aahh .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
"give us a shout out and we will followback.",0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.5,0.0,1
" didn't know u had a brother. my condolencez  : breaking: saudi state tv reports: king abdullah has died at 90. ap says .",0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.5,0.25,0.0,0.0,1.0,0.75,0.5,0
"brennan loves when i tweet about him .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1
"&gt; force you to co-operate. funny. from my experience. that was the customary mikaelson repertoire for getting things done. &gt; .",0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1
"i'm missing the #manchesterderby for this? .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
"my dad gave me a massage bc of my headache hes real af .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
"no one actually takes me seriously and it's so annoying .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0
"our friends are having a peel party &amp; you're invited! stop by now thru 9/1 to reveal radiantly beautiful skin.",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1
"i wish i was going back to high school .. that would be my biggest concern. not all this extra shit i'm dealing with. bleeeeh .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0
"okay yeah so the mall is outta question today. sigh.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" thank you! <happy> .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
"if i see another new couple tomorrow . im so done . like im calling it thats it . no one is gonna see me or hear from me again . im so done .",0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,1.0,0.5714285714285714,0.42857142857142855,0
"on the bright side i thought of a script idea in the midst of overthinking .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"'ur wrong but thanks for trying' .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
"find what you love and let it kill you .",0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.25,1.0,0.75,0.25,0
"seattle your a fucking mess. get it together. please. your embarrassing us .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0
" my point wasn't about telling you not to tweet things like this .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" hopefully there's nothing in usb-c that will make it stupid expensive. thunderbolt has all kinds of circuitry in its cables.",0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0
" that's the problem. that's what i'm doing. oh god oli would look so cute in a billion selfies! taelain needs this so bad! .",0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.2,0.0,0.0,1.0,0.8,0.8,1
"champ loves nicholas and caleb and it makes my heart happy.",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1
"so we now have a pet bird and i'm not ok with it. i hate birds.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"i have a sneaking suspicion you're really frankie grande's side account + also one of the nicest people on the planet and that's ok with me .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" having played a raid. you don't want matchmaking for that thing. requires people functioning as a team &amp; being very vocal.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,1.0,0.75,0.5,1
"i feel like a white washed fictional character next to my very persian looking family .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
" you sure do like to kiss me.don't you? she laughed and kissed him back .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
" i came back to this convo after getting a drink only to snort diet coke into my sinuses with contained laughter .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0
" can we just gaze into each others eyes and cry about how life could have been? .",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0
"during 2013 me and this girl were laughing about bryan stars n he replied to us and some bryan stan got jealous .",0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.75,0.5,0.0,0.0,1.0,0.5,0.25,0
"i can deal with and forgive so many people but people who cheat get one chance only and then they lose my respect and im not even sorry tbh.",0.0,0.4,0.2,0.0,0.0,0.0,0.4,1.0,0.2,0.6,0.4,0.4,0.4,0.0,0
" surely not! it's a joke right? right?! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"dh corp strategy works again: make good acquisitions and share price jumps .",0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,1
" you are truly an amazing girlfriend. i am so incredibly thankful for you and everything that you do. thank you for being you! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.0,0.0,1.0,0.75,0.5,1
" !!wow you have beautiful kids.. thanks 4 following. .good night! did u enjoy your wkend? .",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1
" haha alright pubey <tease> .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" preach like wtf he shaded louis is u stupid or what .",0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0
" he played at 12. you're too late yewande. too late .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0
"so looking forward to today! well after work! .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"any bitch after me is a downgrade #asshole .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"ayatollah khamenei: gop's letter a sign of u.s.'s 'internal disintegration' .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" sorry for all the questions. how much money can i take out per day while in canada? thanks again for all your help <happy> .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1
" both love them both they r relaxing to just go get away from the world <happy> .",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1
" first let me hop out the mothafuckin porsche .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
"music make ya lose control .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,1
"this episode of ahs holy shit .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
"it's amazing how ppl to talk behind your back but quick to be your bestfriend .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
"through a week of weird sleep. this buddy has been by my side constantly. #corgi .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"the thought of having to go to practice later just makes me ugh.....",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0
"expect the bs. but never accept it .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0
"it'd say back the hell off .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
"follow peace with all men. and holiness. without which no man shall see the lord: .",0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1
"on my break i buy chicken tenders and instagram followers .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
"feel better. i try to think of it as waves? .",0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"gray and green nursery: i like how simple it is. not overdone. no paint color listed though.",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"happy birthday sisa!! thank you for everything &lt;33 #hbd2015  .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
"i love her! .",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
" on the other hand. the both of you on the world cup team would be pretty damn sweet.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
" i remember the show and the car! what a thrill it must have been to see the car in person.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"#sagittarius could destroy you if they wanted to. but they have to really hate you for that.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0
"when you think you're not happy with your life. always think that someone is happy simply because you exist.",0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.2,0.0,0.8,1.0,1
"av nae fuckin energy or heat in ma body what so ever. feel like pure shite .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0
"he looks so cute when he drives. lol .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1
"it's not hard to make decisions when you know what your values are.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
"how can anyone in their right mind vote for torys for another 5 years of supporting the few at the cost if the many ? .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
"don't feed your child fast-food. it will ruin your child's body. mind. and it will brand their political spirit.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
" wow. thought this was in new york or sum.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
". if it was advised as public event. fair game. otherwise. not cool. either way. it beats tracking on icy roads in iowa in jan .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
